,Unnamed: 0,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
459,459,"Himalayan Institute of Medical Sciences, Dehradun",Bhaniawala,Uttarakhand,MD Anatomy,3 years,Full time,3.0,PG,6 lakhs,(MCI) Medical Council of India,"A candidate, who holds an MBBS degree from a recognized medical college or a foreign medical degree included in the schedules of the Indian Medical Council Act, 1956 and who has obtained full registration either from the Medical Council of India (MCI) or from any of the State Medical Councils after completing compulsory rotating internship, shall be eligible to take this examination.
A candidate, who after passing the final qualifying examination (MBBS or the foreign medical degree recognized by MCI), is undergoing a 12 month compulsory rotating internship and is likely to complete the same by 31st March of the admission year, can also take up this examination. The candidate must produce a certificate from the head of the institution that he/she will be completing internship by 31st March of the admission year. But he/she will not be eligible for admission unless he/she has completed the compulsory rotating internship and obtained full registration on or before 31st March of the admission year.
The candidates who have obtained M.B.B.S degree from the Medical Colleges which are not recognized by MCI shall not be eligible to appear in this test.","MD Anatomy is full time three year post graduate degree, recognized by Medical Council of India"
460,460,"Himalayan Institute of Medical Sciences, Dehradun",Bhaniawala,Uttarakhand,MD General Medicine,3 years,Full time,10.0,PG,42 lakhs,(MCI) Medical Council of India,"A candidate, who holds an MBBS degree from a recognized medical college or a foreign medical degree included in the schedules of the Indian Medical Council Act, 1956 and who has obtained full registration either from the Medical Council of India (MCI) or from any of the State Medical Councils after completing compulsory rotating internship, shall be eligible to take this examination.
A candidate, who after passing the final qualifying examination (MBBS or the foreign medical degree recognized by MCI), is undergoing a 12 month compulsory rotating internship and is likely to complete the same by 31st March of the admission year, can also take up this examination. The candidate must produce a certificate from the head of the institution that he/she will be completing internship by 31st March of the admission year. But he/she will not be eligible for admission unless he/she has completed the compulsory rotating internship and obtained full registration on or before 31st March of the admission year.
The candidates who have obtained M.B.B.S degree from the Medical Colleges which are not recognized by MCI shall not be eligible to appear in this test.","MD General Medicine is full time three year post graduate degree, recognized by Medical Council of India"
461,461,"Himalayan Institute of Medical Sciences, Dehradun",Bhaniawala,Uttarakhand,MD Radio Diagnosis,3 years,Full time,3.0,PG,42 lakhs,(MCI) Medical Council of India,"A candidate, who holds an MBBS degree from a recognized medical college or a foreign medical degree included in the schedules of the Indian Medical Council Act, 1956 and who has obtained full registration either from the Medical Council of India (MCI) or from any of the State Medical Councils after completing compulsory rotating internship, shall be eligible to take this examination.
A candidate, who after passing the final qualifying examination (MBBS or the foreign medical degree recognized by MCI), is undergoing a 12 month compulsory rotating internship and is likely to complete the same by 31st March of the admission year, can also take up this examination. The candidate must produce a certificate from the head of the institution that he/she will be completing internship by 31st March of the admission year. But he/she will not be eligible for admission unless he/she has completed the compulsory rotating internship and obtained full registration on or before 31st March of the admission year.
The candidates who have obtained M.B.B.S degree from the Medical Colleges which are not recognized by MCI shall not be eligible to appear in this test.","MD Radio Diagnosis is full time three year post graduate degree, recognized by Medical Council of India"
462,462,"Himalayan Institute of Medical Sciences, Dehradun",Bhaniawala,Uttarakhand,MS Ophthalmology,3 years,Full time,4.0,PG,42 lakhs,(MCI) Medical Council of India,"A candidate, who holds an MBBS degree from a recognized medical college or a foreign medical degree included in the schedules of the Indian Medical Council Act, 1956 and who has obtained full registration either from the Medical Council of India (MCI) or from any of the State Medical Councils after completing compulsory rotating internship, shall be eligible to take this examination.
A candidate, who after passing the final qualifying examination (MBBS or the foreign medical degree recognized by MCI), is undergoing a 12 month compulsory rotating internship and is likely to complete the same by 31st March of the admission year, can also take up this examination. The candidate must produce a certificate from the head of the institution that he/she will be completing internship by 31st March of the admission year. But he/she will not be eligible for admission unless he/she has completed the compulsory rotating internship and obtained full registration on or before 31st March of the admission year.
The candidates who have obtained M.B.B.S degree from the Medical Colleges which are not recognized by MCI shall not be eligible to appear in this test.","MS Ophthalmology is full time three year post graduate degree course, recognized by Medical Council of India. If a candidate has already passed Diploma in the respective branch, then the duration of the course will be 2 years instead of 3 years."
463,463,"Himalayan Institute of Medical Sciences, Dehradun",Bhaniawala,Uttarakhand,MS Otrohinolaryngology,3 years,Full time,2.0,PG,42 lakhs,(MCI) Medical Council of India,"A candidate, who holds an MBBS degree from a recognized medical college or a foreign medical degree included in the schedules of the Indian Medical Council Act, 1956 and who has obtained full registration either from the Medical Council of India (MCI) or from any of the State Medical Councils after completing compulsory rotating internship, shall be eligible to take this examination.
A candidate, who after passing the final qualifying examination (MBBS or the foreign medical degree recognized by MCI), is undergoing a 12 month compulsory rotating internship and is likely to complete the same by 31st March of the admission year, can also take up this examination. The candidate must produce a certificate from the head of the institution that he/she will be completing internship by 31st March of the admission year. But he/she will not be eligible for admission unless he/she has completed the compulsory rotating internship and obtained full registration on or before 31st March of the admission year.
The candidates who have obtained M.B.B.S degree from the Medical Colleges which are not recognized by MCI shall not be eligible to appear in this test.","MS Otrohinolaryngology is full time three year post graduate degree course, recognized by Medical Council of India. If a candidate has already passed Diploma in the respective branch, then the duration of the course will be 2 years instead of 3 years."
464,464,"Sarojini Naidu Medical College, Agra",Agra,Uttar Pradesh,MBBS,5.5 years,Full time,150.0,UG,1.62 lakhs,(MCI) Medical Council of India,The candidate should have passed in 10+2 science stream.,"Bachelor of Medicine and Bachelor of Surgery (MBBS) course is the duration of 5.5 years, which include 4.5 years of curriculum plus 1 year of rotating internship offered by Dr BR Ambedkar University, Agra and approved by Medical Council of India."
465,465,"Sarojini Naidu Medical College, Agra",Agra,Uttar Pradesh,MD General Medicine,3 years,Full time,14.0,PG,,(MCI) Medical Council of India,The candidate should have passed MBBS or equivalent from any recognized university.,"This is a full time three year course affiliated to Dr BR Ambedkar University, Agra and approved by Medical Council of India."
466,466,"Sarojini Naidu Medical College, Agra",Agra,Uttar Pradesh,MD Radio Diagnosis,3 years,Full time,2.0,PG,,(MCI) Medical Council of India,The candidate should have passed MBBS or equivalent from any recognized university.,"This is a full time three year course affiliated to Dr BR Ambedkar University, Agra and approved by Medical Council of India."
467,467,"Sarojini Naidu Medical College, Agra",Agra,Uttar Pradesh,MS Anatomy,3 years,Full time,2.0,PG,,(MCI) Medical Council of India,The candidate should have passed MBBS or equivalent from any recognized university.,"This is a full time three year course affiliated to Dr BR Ambedkar University, Agra and approved by Medical Council of India."
468,468,"Sarojini Naidu Medical College, Agra",Agra,Uttar Pradesh,MS ENT,3 years,Full time,,PG,,(MCI) Medical Council of India,The candidate should have passed MBBS or equivalent from any recognized university.,"This is a full time three year course affiliated to Dr BR Ambedkar University, Agra and approved by Medical Council of India."
469,469,"Sarojini Naidu Medical College, Agra",Agra,Uttar Pradesh,MS Ophthalmology,3 years,Full time,6.0,PG,,(MCI) Medical Council of India,The candidate should have passed MBBS or equivalent from any recognized university.,"This is a full time three year course affiliated to Dr BR Ambedkar University, Agra and approved by Medical Council of India."
470,470,"Sarojini Naidu Medical College, Agra",Agra,Uttar Pradesh,Post Graduate Diploma in Medical Radiology and Electrology,2 years,Full time,,Diploma,,(MCI) Medical Council of India,The candidate should have passed MBBS or equivalent from any recognized university.,"This is a full time two year course affiliated to Dr BR Ambedkar University, Agra and approved by Medical Council of India."
471,471,"Sarojini Naidu Medical College, Agra",Agra,Uttar Pradesh,Post Graduate Diploma in Ophthalmic Medicine and Surgery,2 years,Full time,,Diploma,,(MCI) Medical Council of India,The candidate should have passed MBBS or equivalent from any recognized university.,"This is a full time two year course affiliated to Dr BR Ambedkar University, Agra and approved by Medical Council of India."
472,472,"Sarojini Naidu Medical College, Agra",Agra,Uttar Pradesh,Post Graduate Diploma in Otorhinolaryngology,2 years,Full time,2.0,Diploma,,(MCI) Medical Council of India,The candidate should have passed MBBS or equivalent from any recognized university.,"This is a full time two year course affiliated to Dr BR Ambedkar University, Agra and approved by Medical Council of India."
